id;codigo;codigo_barra;nome;nome_resumido;grupo_produto_id;fornecedor_id;tipo;subtipo;tipo_combustivel;preco_unit;preco_prazo;unid_med;iat;ippt;tributacao;codigo_ncm;codigo_nbs;cst_pis;aliquota_pis;cst_cofins;aliquota_cofins;natureza_receita;cst_ipi_saida;cst_ipi_entrada;aliquota_ipi;custo_subst;uso_consumo;controlar_estoque;estoque_negativo;destaque_subst;exporta_inforlub;exporta_exchange_orcamento;codigo_cpbr;solicitacao_cpbr;situacao_cpbr;integrado_cpbr;saldo;codigo_anp;classificacao_fiscal;tipo_servico;favorito;sigla;paf_hash;permite_venda;permite_comissao;cest;venda_ler_vendedor;combo_variavel;customizavel;escala;fabricante_cnpj;fabricante_benef;sem_gtin;perc_glp;perc_gnv_nacional;perc_gnv_importado;valor_partida;unid_med_trib;fator_conversao_trib;codigo_nutricional;fabricado_venda;aplicacao;info;km_trocar;grupo_id;subgrupo_id;marca;desconto_percentual;ad_rem;ref_zedelivery;p_biocombustivel;p_origem;indicador_importacao;codigo_uf_origem;setor_id;imprime_ficha;observacao;alto_em_acucar_adicionado;alto_em_gordura_saturada;alto_em_sodio;hash
4698;7891050002259;7891050002259;GIN ORLOFF GF 1L;GIN ORLOFF 1L;763;;2;2;;47.9;47.9;UN;A;T;600002;2208.50.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1059450;;;1;0;;;;0;;V0011DC3EC13D455EC9F949B20534B21ED2364;t;f;200200;t;f;f;f;;;f;0;0;0;0;UN;;5356;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
4579;7896547501444;7896547501444;COQUETEL COROTE BAUNILHA LIMAO PET 500ML;COQ COROTE BAUNIL LIM 500ML;763;;2;2;;5.99;5.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1058399;;;1;0;;;;0;;V0018453142B4DF5849155FCA106FDA1AE86D3;t;f;200200;t;f;f;f;;;f;0;0;0;0;UN;;5216;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
3384;7896547501260;7896547501260;COQUETEL COROTE MARACUJA GF 500ML;COQ COROTE MARACUJ 500ML;763;;2;2;;4.99;4.99;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;177098;;;1;0;;;;0;;V0011DFE821969A60E8B7FA100EA015569F6FF;t;f;200400;t;f;f;f;;;f;0;0;0;0;UN;;3851;f;;;;;763;COQUETEL COROTE;0;0;;0;100;0;;2;f;;f;f;f;
4167;7896547501376;7896547501376;COQUETEL COROTE CANELINHA GF 500ML;COQ COROTE CANELINHA 500ML;763;;2;2;;5.99;5.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;190914;;;1;0;;;;0;;V001B2F3F1CF00BB40AD2239805F8878A706D8;t;f;200200;t;f;f;f;;;f;0;0;0;0;UN;;4766;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
6758;5000291023998;5000291023998;GIN TANQUERAY RANGPUR MINIATURA GF 50ML;GIN TANQUERAY RANGPUR 50ML;763;;2;2;;21;21;UN;A;T;600002;2208.50.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1077993;;;1;0;;;;0;;V0012B94A12D4A0AB053C7FBBE5E6C67AEFB94;t;f;200800;t;f;f;f;;;f;0;0;0;0;UN;;9346;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
3223;7896547501178;7896547501178;COQUETEL COROTE LIMAO GF 500ML;COQ COROTE LIMAO 500ML;763;;2;2;;5.99;5.99;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;149379;;;1;0;;;;0;;V001505086ABEB464779B13A5F7EC2A0A9E316;t;f;200400;t;f;f;f;;;f;0;0;0;0;UN;;8142;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
6903;7896547501550;7896547501550;COROTE DRINKS ICE MISSIATO PINK LEMONADE GF 275ML;COR DR IC MISSIATO PK LEM GF 275ML;763;;2;2;;6.99;6.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1095652;;;1;0;;;;0;;V00159D5F76DDDFB6C6DE6178E2588F17043F7;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;10347;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
6902;7896547501543;7896547501543;BEB ALC COROTE ICE SEX ON THE BEACH GF 275ML;BEB ALC COROTE IC SX ON T BCH GF 275ML;763;;2;2;;6.99;6.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1095801;;;1;0;;;;0;;V001C9135C1E21D7D499D1D65627F8CA76D50E;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;10344;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
5899;4611;7501012914611;SUCO POLPA COM AGUA;TEQ CAM REA GOL 750ML;763;;2;2;;9.9;9.9;UN;A;T;600002;2009.19.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;159669;;;1;0;;;;0;;V0016D250A5E0F55E9D731108A9F61DF12FC58;t;f;1701000;t;f;f;f;;;t;0;0;0;0;UN;;10480;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
7216;7899085698454;7899085698454;GINT SPRITZ MARACUJA E GENGIBRE BIARRITZ 275ML;GINT SPRITZ MARACUJA E GEN;763;;2;2;;13;13;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;728101;1;0;0;;;;0;;V001C7DA84E18FAADACEFA0F34A5641C89A700;t;f;200300;t;f;f;f;;;t;0;0;0;0;UN;;10561;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
2905;7896547501161;7896547501161;COQUETEL COROTE PESSEGO 500ML;COQ COROTE PESSEG 500ML;763;;2;2;;4.99;4.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;144258;;;1;0;;;;0;;V001F591D512664211B8AAE589C2789908BA06;t;f;200200;t;f;f;f;;;f;0;0;0;0;UN;;3254;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
7217;7899085698430;7899085698430;GINT SPRITZ LIMAO SICILIANO BIARRITZ 275ML;GINT SPRITZ LIMAO SICILIAN;763;;2;2;;13;13;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;728102;1;0;0;;;;0;;V0017CF38B634712A52CA838077D3A5C31422B;t;f;200300;t;f;f;f;;;t;0;0;0;0;UN;;10560;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
6965;5000291024087;5000291024087;GIN TANQUERAY N TEN GF 50ML;GIN TANQUERAY N TEN 50ML;763;;2;2;;32.99;32.99;UN;A;T;600002;2208.50.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1072668;;;1;0;;;;0;;V0019E0832BBE1A30F8E663C943C9A6D2AB6B3;t;f;200800;t;f;f;f;;;t;0;0;0;0;UN;;9923;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
6633;7896336810740;7896336810740;CATUABA SELVAGEM COMARY GF 900ML;CAT SELV COMARY 900ML;763;;2;2;;22.49;22.49;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1100282;;;1;0;;;;0;;V00170638622BFC88D5FAA59156FF467D3CA37;t;f;200500;t;f;f;f;;;t;0;0;0;0;UN;;8988;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
6448;5000291024674;5000291024674;GIN TANQUERAY IMPORTED GF 50ML;GIN TANQUERAY IMPORTED 50ML;763;;2;2;;21;21;UN;A;T;600002;2208.50.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1065800;;;1;0;;;;0;;V0017DD6DA3B2AFDA87796EC76D759D39E18A9;t;f;200800;t;f;f;f;;;f;0;0;0;0;UN;;8233;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
6300;7896741705518;7896741705518;BEB CHOPP VINHO STEMPEL RED GF 355ML;BEB CHP VH STEMPEL RD GF 355ML;763;;2;2;;7.99;7.99;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1094280;;;1;0;;;;0;;V001D65BB830EBD6BF10BB0818B50989F35987;t;f;299900;t;f;f;f;;;t;0;0;0;0;UN;;7553;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
3379;7896547501277;7896547501277;COQUETEL COROTE BLUEBERRY GF 500ML;COQ COROTE BLUEBERRY 500ML;763;;2;2;;5.99;5.99;UN;A;T;600002;2208.40.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;180375;;;1;0;;;;0;;V0016637E9C762F71F7AA077EA8220F1D92DE8;t;f;200400;t;f;f;f;;;f;0;0;0;0;UN;;8141;f;;;;;763;COROTE BLUEBERRY;0;0;;0;100;0;;2;f;;f;f;f;
6447;6181;5000299618110;GIN BEEFEATER LONDON PINK GF 50ML;GIN BEEFEATER LOND PINK 50ML;763;;2;2;;21.1;21.1;UN;A;T;600002;2208.50.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1065983;;;1;0;;;;0;;V0012920289D17B0A05CD41EC1FC59B3364085;t;f;200800;t;f;f;f;;;f;0;0;0;0;UN;;8232;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
3045;7896547501154;7896547501154;COQUETEL COROTE MORANGO GF 500ML;COQ COROTE MORAN 500ML;763;;2;2;;5.99;5.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;144257;;;1;0;;;;0;;V0019D87B3A0B7639D6F84EE5C7A0D76010A5C;t;f;200200;t;f;f;f;;;f;0;0;0;0;UN;;8143;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
7128;7896547500171;7896547500171;CATUABA FELINA BARRIL PET 500ML;CATUABA FELINA 500ML;763;;2;2;;6.49;6.49;UN;A;T;600002;2208.40.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;127545;;;1;0;;;;0;;V001F4ED78E7CBDC2F23C03BEC9AE7EC1D1A2F;t;f;200400;t;f;f;f;;;f;0;0;0;0;UN;;10343;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
3947;7896547501390;7896547501390;COQUETEL COROTE MENTA PET 500ML;COQ COROTE MEN 500ML;763;;2;2;;4.99;4.99;UN;A;T;600002;2208.40.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1040001;;;1;0;;;;0;;V001A28E815D85311605FAA478BA018F0D36C4;t;f;200400;t;f;f;f;;;f;0;0;0;0;UN;;4519;f;;;;;763;COROTE;0;0;;0;100;0;;2;f;;f;f;f;
4762;7896273100850;7896273100850;COQUETEL DO BARRIL PESSEGO GF 500ML;COQ BARRIL PESSEGO 500ML;763;;2;2;;4.99;4.99;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1040996;;;1;0;;;;0;;V001D300555E222D139AC639F87DDF6A6423E3;t;f;200400;t;f;f;f;;;t;0;0;0;0;UN;;5425;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
5406;7891991300841;7891991300841;BEB MISTA SKOL BEATS GINGER MOSCOW MULE LT 269ML;BEB MIST SKOL BEATS GING MOSC MULE 269ML;763;;2;2;;6.22;6.22;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1082125;;;1;0;;;;0;;V001F23B7ACC6E49F7D03A9A9CBE5941D86388;t;f;301200;t;f;f;f;;;f;0;0;0;0;UN;;7581;f;;;;;763;;0;0;;0;100;0;;2;f;;f;f;f;
5114;7896023082979;7896023082979;ESPUMANTE SALTON DEMI SECO 750ML;ESP SALTON 750ML;764;;2;2;;39.99;39.99;UN;A;T;600002;2204.10.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;2869;672644;1;1;0;;;;0;;V001F358EF443E8F7232C58310E2468AA252D5;t;f;202400;t;f;f;f;;;t;0;0;0;0;UN;;5871;f;;;;;764;;0;0;;0;100;0;;2;f;;f;f;f;
1567;7896023082634;7896023082634;ESPUMANTE SALTON MOSCATEL 750ML;ESP SALTONON 750ML;764;;2;2;;52.99;52.99;UN;A;T;600002;2204.10.10;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;2881;;;1;0;;;;0;;V001D3C0A7010FE11675C240C6CF3F8B4E6E8B;t;f;2202400;t;f;f;f;;;f;0;0;0;0;UN;;8041;f;;;;;764;;0;0;;0;100;0;;2;f;;f;f;f;
3498;7896023082993;7896023082993;ESPUMANTE SALTON BRUT 750ML;ESP SALTON BRUT 750ML;764;237;2;2;;52.99;52.99;UN;A;T;600002;2204.10.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;2893;;;1;0;;;;0;;V00126496038143555CB743921D24D6870F61C;t;f;202400;t;f;f;f;;;t;0;0;0;0;UN;;8042;f;;;;;764;SALTON;0;0;;0;100;0;;2;f;;f;f;f;
6052;7898605254163;7898605254163;BEB MIKES HARD LEMONADE TANGERINA LT 269ML;BEB MIKES HARD LEMO TANG 269ML;767;;2;2;;5.99;5.99;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1074724;;;1;0;;;;0;;V0019D057F3CF7CAB1F49428BCF1FB7DDFB134;t;f;200700;t;f;f;f;;;f;0;0;0;0;UN;;7143;f;;;;;767;;0;0;;0;100;0;;2;f;;f;f;f;
6534;7894900336504;7894900336504;BEB MISTA COCA COLA JACK DANIELS TENNESSEE WHISKEY LT 350ML;BEB MIST COCA COLA JACK DAN TENN WHISK 350ML;767;;2;2;;11.49;11.49;UN;A;T;600002;2202.10.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1099119;;;1;0;;;;0;;V001E4A941116478427BD242B618370B60D71C;t;f;300800;t;f;f;f;;;f;0;0;0;0;UN;;8648;f;;;;;767;;0;0;;0;100;0;;2;f;;f;f;f;
4198;7896002110419;7896002110419;ICE 51 LIMAO 275ML;ICE 51 LIMAO 275ML;767;;2;2;;7.99;7.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;6264;;;1;0;;;;0;;V0011868DD8D9ECD5CF1DA3FA7095B8D910DB4;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;8884;f;;;;;767;;0;0;;0;100;0;;2;f;;f;f;f;
6273;7891991304252;7891991304252;BEB MISTA SKOL CAIPI BEATS CAIPIRINHA LT 269ML;BEB MIST SKOL CAIPI BEATS 269ML;767;;2;2;;7.99;7.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1094906;;;1;0;;;;0;;V001B779BB2BF42C94C16054D27816D84C5A62;t;f;200100;t;f;f;f;;;f;0;0;0;0;UN;;9298;f;;;;;767;;0;0;;0;100;0;;2;f;;f;f;f;
6604;7896002111928;7896002111928;BEB 51 ICE ACAI GUARANA GR 275 ML;BEB 51 IC ACAI GUAR 275 ML;768;;2;2;;8.49;8.49;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1101126;713079;1;1;0;;;;0;;V001A0B7CAF9374060FB20B78D16FA1F160E78;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;9862;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
5549;7896002111706;7896002111706;ICE 51 CITRUS LN 275ML;ICE 51 CITRUS 275ML;768;;2;2;;7.99;7.99;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1067443;;;1;0;;;;0;;V001B1D16F37EC3F87432CCFC774C71559F7CB;t;f;200700;t;f;f;f;;;f;0;0;0;0;UN;;8886;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
6004;7898605253012;7898605253012;BEB MISTA MIKES HARD LEMONADE LN 275ML;BEB MIKES HARD LEM 275ML;768;;2;2;;6.59;6.59;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1073341;;;1;0;;;;0;;V001B483D92532D6026E719F4F3EB84EFAFA4E;t;f;200700;t;f;f;f;;;f;0;0;0;0;UN;;7079;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
3428;7891141023019;7891141023019;ICE KEEP COOLER UVA LN 275ML;KEEP COOLER UVA 275ML;768;;2;2;;10.49;10.49;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;6966;;;1;0;;;;0;;V001BCA07738097E7799656C5E4A3AACBFE31B;t;f;200700;t;f;f;f;;;f;0;0;0;0;UN;;7459;f;;;;;768;KEEP COOLER;0;0;;0;100;0;;2;f;;f;f;f;
3287;7891141022852;7891141022852;ICE KEEP COOLER CLASSIC MORANGO LN 275ML;KEEP COOLER CLAS MOR275ML;768;;2;2;;10.49;10.49;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;12339;;;1;0;;;;0;;V0017FF323D11CA35122F80740300350E0764F;t;f;200700;t;f;f;f;;;f;0;0;0;0;UN;;3731;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
5900;7896002111508;7896002111508;ICE 51 FRUIT MIX LARANJA E MORANGO LN 275ML;ICE 51 FRUIT MIX 275ML;768;;2;2;;8.49;8.49;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;184264;;;1;0;;;;0;;V001902A4C11D6AA6EF142F1B59570600223A0;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;8888;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
6491;619205402702;619205402702;GIN SOUL FRUTAS TROPICAIS GF 275ML;GIN SO FRU TROP 275ML;768;;2;2;;9.49;9.49;UN;A;T;600002;2208.50.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1099749;0;0;0;0;;;;0;;V001E6388A44C05158B2166EE3E9F32F23CFF2;t;f;200800;t;f;f;f;;;f;0;0;0;0;UN;;8395;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
7130;7896547500164;7896547500164;DRINK COROTE ICE MANGO JUNGLE LN 275ML;DRI CORO ICE MAN JUNG LN 275ML;768;;2;2;;6.99;6.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1107804;726762;1;0;0;;;;0;;V001A10087D139A217C2A9D7CFE412257B58D3;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;10346;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
7129;7896547500317;7896547500317;BEBIDA MISTA COROTE DRINK ICE TROPICALIA LN 275ML;BEB COROTE DRI ICE TROPICAL 275ML;768;;2;2;;6.99;6.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1096180;;;1;0;;;;0;;V00115B6FC7C1BA7FB45138CC9EA65DDECA931;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;10345;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
3288;7891141022814;7891141022814;ICE KEEP COOLER PESSEGO LN 275ML;KEEP COOLER PESS 275ML;768;;2;2;;10.49;10.49;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;6926;;;1;0;;;;0;;V0010E78E39DED42D8594F81641F47C6A40DFF;t;f;200700;t;f;f;f;;;f;0;0;0;0;UN;;3732;f;;;;;768;;0;0;;0;100;0;;2;f;;f;f;f;
6247;7896002110983;7896002110983;ICE 51 KIWI 275ML;ICE 51 KIWI 275ML;770;;2;2;;7.99;7.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;30503;;;1;0;;;;0;;V0013943B8590C84B0FE39966F8E8804F3FE47;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;8889;f;;;;;770;;0;0;;0;100;0;;2;f;;f;f;f;
6257;618231152711;618231152711;GIN SOUL MORANGO GF 275ML;GIN SOUL MOR 275ML;770;;2;2;;9.49;9.49;UN;A;T;600002;2208.50.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1092605;;;1;0;;;;0;;V001EDF842CBFA292C64AF1B3C5D552B4D1AD5;t;f;200800;t;f;f;f;;;t;0;0;0;0;UN;;9475;f;;;;;770;;0;0;;0;100;0;;2;f;;f;f;f;
5550;7896002110457;7896002110457;ICE 51 MARACUJA 275ML;ICE 51 MARACUJA 275ML;770;;2;2;;7.99;7.99;UN;A;T;600002;2206.00.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;6265;;;1;0;;;;0;;V0011DAC5345E54B16BF9DEC1CDD2FBB8346B7;t;f;200700;t;f;f;f;;;f;0;0;0;0;UN;;8890;f;;;;;770;;0;0;;0;100;0;;2;f;;f;f;f;
6753;7896002110471;7896002110471;ICE 51 TANGERINA 275ML;ICE 51 TANGERINA 275ML;770;;2;2;;7.99;7.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;6266;;;1;0;;;;0;;V00159F356BAA4067B87349CF90C5997397115;t;f;200300;t;f;f;f;;;t;0;0;0;0;UN;;9339;f;;;;;770;;0;0;;0;100;0;;2;f;;f;f;f;
6475;7896002111898;7896002111898;BEBIDA MISTA 51 ICE MACA VERDE GF 275ML;BEB MIST 51 ICE MACA VER 275ML;770;;2;2;;8.49;8.49;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1094734;;;1;0;;;;0;;V001039138FFF15A2CB75FBFA22FEB78024598;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;8881;f;;;;;770;;0;0;;0;100;0;;2;f;;f;f;f;
5650;7896002111034;7896002111034;ICE 51 BALADA 275ML;ICE 51 BALADA 275ML;770;;2;2;;7.99;7.99;UN;A;T;600002;2208.90.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;46790;;;1;0;;;;0;;V0012ADD954BB9EBA4F9C97D1E33DEA1059410;t;f;200300;t;f;f;f;;;f;0;0;0;0;UN;;8887;f;;;;;770;;0;0;;0;100;0;;2;f;;f;f;f;
6792;618341293960;618341293960;GIN SOUL MELANCIA GF 275ML;GIN SOUL MEL 275ML;770;;2;2;;9.49;9.49;UN;A;T;600002;2208.50.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1092604;;;1;0;;;;0;;V0017DB23695EB8E07534879FCA2469957DD5D;t;f;200800;t;f;f;f;;;t;0;0;0;0;UN;;9474;f;;;;;770;;0;0;;0;100;0;;2;f;;f;f;f;
7127;7896547500386;7896547500386;COQUETEL COROTE BLOQUINHO PET 500ML;COQ COROTE BLOQ 500ML;770;;2;2;;5.99;5.99;UN;A;T;600002;2208.40.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1098879;;;1;0;;;;0;;V001B80A9299FF42055E81C638A1126C33FFD7;t;f;200400;t;f;f;f;;;f;0;0;0;0;UN;;10342;f;;;;;770;;0;0;;0;100;0;;2;f;;f;f;f;
4115;7804330007349;7804330007349;VINHO SANTA RITA PINOT NOIR TINTO SECO GF 750ML;VH SANTA RITA PINOT NOIR TINT SEC 750ML;771;;2;2;;58.9;58.9;UN;A;T;1;2204.21.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1059806;564831;1;1;0;;;;0;;V0011A1168BBCA0D0B6A08B2788E43B8D2F5E0;t;f;202400;t;f;f;f;;;t;0;0;0;0;UN;;4712;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
5313;7891141023569;7891141023569;VINHO AURORA COLHEITA TARDIA BRANCO GF 500ML;VH AURORA COLHE TARD 500ML;771;;2;2;;29.99;29.99;UN;A;T;600002;2204.10.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;78244;;;1;0;;;;0;;V001300C72B8B4F5C5F8F13D26FDECE52F082C;t;f;202400;t;f;f;f;;;f;0;0;0;0;UN;;6175;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
2956;7804320148397;7804320148397;VINHO CONCHA Y TORO RESERV MERLOT 750ML;VH CONCHA Y T RES MERLOT75;771;;2;2;;38.99;38.99;UN;A;T;600002;2204.21.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;6911;;;1;0;;;;0;;V00159CA03393CC0911CBCA71AC2A0883B2A80;t;f;202400;t;f;f;f;;;f;0;0;0;0;UN;;3334;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
5635;7896037913177;7896037913177;VINHO QUINTA MORGADO TINTO DE MESA GF 245ML;VH QUINTA MORG TTO 245ML;771;;2;2;;15.99;15.99;UN;A;T;600002;2204.21.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;12387;;;1;0;;;;0;;V00180A16AB0895BBFB53B024A6E5E0F1078FA;t;f;202400;t;f;f;f;;;f;0;0;0;0;UN;;6573;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
5576;8001929136353;8001929136353;VINHO LAMBRUSCO CELLA TINTO FRIZZANTE GF 750ML;VH LAMBRUS FRIZZ TT 750ML;771;;2;2;;69.9;69.9;UN;A;T;600002;2204.21.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;14482;;;1;0;;;;0;;V00125082CBBD56644FAB8773196A6A27E2A20;t;f;202400;t;f;f;f;;;f;0;0;0;0;UN;;6511;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
5577;7804414004806;7804414004806;VINHO ALTO LOS ROMEROS CARMENERE TINTO GF 750ML;VH ALT LOS ROM TTO 750ML;771;;2;2;;39.99;39.99;UN;A;T;600002;2204.21.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;140451;;;1;0;;;;0;;V001A88442A95532B98BFE5721827F43E78868;t;f;202400;t;f;f;f;;;t;0;0;0;0;UN;;6512;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
1570;7804414004837;7804414004837;VINHO ALTO LOS ROMEROS PINOT GRIGIO TINTO GF 750ML;VH ALTO LOS ROM 750ML;771;;2;2;;49.9;49.9;UN;A;T;600002;2204.21.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;156967;651154;1;1;0;;;;0;;V0011C7ECAA21B6609D9655E80F324AA87ED14;t;f;202400;t;f;f;f;;;t;0;0;0;0;UN;;5451;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
6169;7798123970098;7798123970098;VINHO LAS PERDICES MALBEC FINO TINTO SECO GF 750ML;VH LAS PERDICES MALBEC FINO TINTO SECO 750ML;771;;2;2;;69.9;69.9;UN;A;T;600002;2204.21.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;52415;;;1;0;;;;0;;V0014DD54E1FBAB37967EB784C8A74494463EB;t;f;202400;t;f;f;f;;;t;0;0;0;0;UN;;7290;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
964;7892500022421;7892500022421;VINHO PANUL CABERNET TINTO GF 750ML;VH PANUL CABERNET GF 750ML;771;;2;2;;39.99;39.99;UN;A;T;600002;2204.21.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;79123;;;1;0;;;;0;;V001999BE5FEAA3AAFD9A52F00D953D9F599FE;t;f;202400;t;f;f;f;;;f;0;0;0;0;UN;;135;f;;;;;771;;0;0;;0;100;0;;2;f;;f;f;f;
